Ticket_ID,Original_Text,Category,Cluster_Label,x,y
TKT-60797,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.2037,0.3105
TKT-64600,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.2836,-0.6703
TKT-99803,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.7379,-1.5735
TKT-50980,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.5328,-1.602
TKT-82368,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.0664,1.8651
TKT-17051,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.8803,1.4603
TKT-11699,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,0.4032,0.8035
TKT-42943,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.8592,0.5231
TKT-36619,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,-0.1774,-0.0719
TKT-91338,странное поведение системы... не понимаю (Ticket #0000),Uncategorized,Noise,1.0311,-0.8723
