Timestamp,Model_Name,Total_Tokens,Latency_Seconds,Cost_USD
2026-02-01 15:12:22.636379,gpt-4o,3407,35.49,0.0511
2026-02-01 15:13:36.636379,gpt-4o,899,7.27,0.0135
2026-02-01 15:16:12.636379,gpt-4o,9688,77.89,0.1453
2026-02-01 15:22:44.636379,gemini-1.5-pro,267,4.21,0.0013
2026-02-01 15:23:16.636379,gpt-4o,6708,54.0,0.1006
2026-02-01 15:29:59.636379,gemini-1.5-pro,1444,14.68,0.0072
2026-02-01 15:31:18.636379,gpt-4o,4270,34.67,0.064
2026-02-01 15:31:47.636379,gpt-4o,1958,15.78,0.0294
2026-02-01 15:36:23.636379,gpt-4o,5650,45.81,0.0848
2026-02-01 15:41:00.636379,gemini-1.5-pro,1227,13.72,0.0061
2026-02-01 15:41:09.636379,gemini-1.5-pro,602,6.38,0.003
2026-02-01 15:49:52.636379,gpt-4o,7483,59.61,0.1122
2026-02-01 15:51:40.636379,gemini-1.5-pro,1614,15.91,0.0081
2026-02-01 15:55:01.636379,gpt-4o,2256,17.96,0.0338
2026-02-01 15:57:26.636379,gemini-1.5-pro,6215,62.19,0.0311
2026-02-01 16:01:38.636379,gemini-1.5-pro,644,7.39,0.0032
2026-02-01 16:05:22.636379,gpt-4o,3279,27.02,0.0492
2026-02-01 16:05:52.636379,gpt-4o,1002,8.83,0.015
2026-02-01 16:10:53.636379,gpt-4o,1584,12.89,0.0238
2026-02-01 16:19:05.636379,gpt-4o,1943,26.11,0.0291
2026-02-01 16:23:13.636379,gemini-1.5-pro,403,5.2,0.002
2026-02-01 16:32:15.636379,gemini-1.5-pro,829,8.08,0.0041
2026-02-01 16:33:12.636379,gemini-1.5-pro,6981,70.19,0.0349
2026-02-01 16:37:18.636379,gpt-4o,4386,35.22,0.0658
2026-02-01 16:38:21.636379,gpt-4o,1698,13.73,0.0255
2026-02-01 16:40:19.636379,gemini-1.5-pro,2305,23.41,0.0115
2026-02-01 16:57:12.636379,gpt-4o,1347,11.17,0.0202
2026-02-01 17:04:35.636379,gemini-1.5-pro,7020,71.77,0.0351
2026-02-01 17:10:21.636379,gemini-1.5-pro,1479,15.34,0.0074
2026-02-01 17:22:53.636379,gemini-1.5-pro,2279,23.86,0.0114
2026-02-01 17:34:53.636379,gemini-1.5-pro,5687,57.87,0.0284
2026-02-01 17:36:08.636379,gemini-1.5-pro,830,8.8,0.0042
2026-02-01 17:37:42.636379,gpt-4o,8593,69.55,0.1289
2026-02-01 17:39:21.636379,gpt-4o,391,12.47,0.0059
2026-02-01 17:42:55.636379,gpt-4o,9224,73.73,0.1384
2026-02-01 17:48:56.636379,gemini-1.5-pro,1245,13.69,0.0062
2026-02-01 17:58:43.636379,gemini-1.5-pro,1418,14.88,0.0071
2026-02-01 18:12:10.636379,gemini-1.5-pro,273,3.8,0.0014
2026-02-01 18:20:37.636379,gemini-1.5-pro,1147,11.91,0.0057
2026-02-01 18:24:21.636379,gpt-4o,639,5.96,0.0096
2026-02-01 18:33:08.636379,gpt-4o,984,8.75,0.0148
2026-02-01 18:47:54.636379,gemini-1.5-pro,1576,16.63,0.0079
2026-02-01 18:51:06.636379,gemini-1.5-pro,4711,48.2,0.0236
2026-02-01 19:07:04.636379,gemini-1.5-pro,2225,22.44,0.0111
2026-02-01 19:23:37.636379,gpt-4o,2459,20.45,0.0369
2026-02-01 19:33:23.636379,gpt-4o,604,5.0,0.0091
2026-02-01 19:33:42.636379,gpt-4o,749,7.17,0.0112
2026-02-01 19:40:37.636379,gemini-1.5-pro,10924,109.86,0.0546
2026-02-01 19:49:28.636379,gemini-1.5-pro,866,8.69,0.0043
2026-02-01 19:54:38.636379,gpt-4o,9473,76.95,0.1421
2026-02-01 19:56:15.636379,gemini-1.5-pro,1417,15.0,0.0071
2026-02-01 20:10:22.636379,gpt-4o,1812,15.35,0.0272
2026-02-01 20:13:56.636379,gemini-1.5-pro,5273,61.06,0.0264
2026-02-01 20:14:29.636379,gpt-4o,6450,51.36,0.0968
2026-02-01 20:33:15.636379,gemini-1.5-pro,1618,18.34,0.0081
2026-02-01 20:34:50.636379,gpt-4o,1226,10.57,0.0184
2026-02-01 20:53:55.636379,gpt-4o,1709,14.53,0.0256
2026-02-01 21:01:57.636379,gpt-4o,2535,20.71,0.038
2026-02-01 21:02:28.636379,gpt-4o,4408,35.96,0.0661
2026-02-01 21:05:09.636379,gpt-4o,1815,14.62,0.0272
2026-02-01 21:06:20.636379,gpt-4o,3357,27.72,0.0504
2026-02-01 21:11:13.636379,gemini-1.5-pro,9305,94.55,0.0465
2026-02-01 21:15:02.636379,gemini-1.5-pro,2647,27.68,0.0132
2026-02-01 21:21:29.636379,gemini-1.5-pro,2469,25.13,0.0123
2026-02-01 21:22:10.636379,gpt-4o,395,3.18,0.0059
2026-02-01 21:29:45.636379,gpt-4o,130,2.7,0.002
2026-02-01 21:37:23.636379,gemini-1.5-pro,2666,28.12,0.0133
2026-02-01 21:46:21.636379,gpt-4o,1644,14.01,0.0247
2026-02-01 21:49:22.636379,gpt-4o,1080,9.87,0.0162
2026-02-01 21:49:36.636379,gpt-4o,2306,18.93,0.0346
2026-02-01 21:54:21.636379,gpt-4o,1702,14.46,0.0255
2026-02-01 22:08:45.636379,gpt-4o,5584,45.76,0.0838
2026-02-01 22:11:00.636379,gemini-1.5-pro,1970,20.35,0.0098
2026-02-01 22:16:20.636379,gemini-1.5-pro,856,9.58,0.0043
2026-02-01 22:24:04.636379,gemini-1.5-pro,4866,49.98,0.0243
2026-02-01 22:26:59.636379,gemini-1.5-pro,1455,14.84,0.0073
2026-02-01 22:36:32.636379,gemini-1.5-pro,3061,31.22,0.0153
2026-02-01 22:47:31.636379,gpt-4o,1121,9.98,0.0168
2026-02-01 22:49:14.636379,gpt-4o,944,8.15,0.0142
2026-02-01 22:52:06.636379,gpt-4o,1966,16.26,0.0295
2026-02-01 22:53:12.636379,gpt-4o,1831,15.12,0.0275
2026-02-01 22:55:17.636379,gemini-1.5-pro,2921,30.57,0.0146
2026-02-01 22:56:54.636379,gemini-1.5-pro,1382,14.16,0.0069
2026-02-01 23:08:09.636379,gemini-1.5-pro,288,3.45,0.0014
2026-02-01 23:24:08.636379,gpt-4o,1172,9.21,0.0176
2026-02-01 23:31:38.636379,gemini-1.5-pro,3999,40.63,0.02
2026-02-01 23:33:07.636379,gpt-4o,1342,11.31,0.0201
2026-02-01 23:34:30.636379,gemini-1.5-pro,1413,14.01,0.0071
2026-02-01 23:38:24.636379,gemini-1.5-pro,4848,48.88,0.0242
2026-02-01 23:51:58.636379,gpt-4o,887,7.69,0.0133
2026-02-01 23:53:40.636379,gpt-4o,386,3.8,0.0058
2026-02-01 23:55:20.636379,gemini-1.5-pro,1539,17.05,0.0077
2026-02-02 00:12:12.636379,gemini-1.5-pro,1114,12.23,0.0056
2026-02-02 00:23:38.636379,gpt-4o,687,5.91,0.0103
2026-02-02 00:31:52.636379,gemini-1.5-pro,1517,16.03,0.0076
2026-02-02 00:37:02.636379,gemini-1.5-pro,2955,30.43,0.0148
